attempt_id	execution_stage	arm	backend	workload_id	workload_class	observation_id	cache_state	execution_order	device	gpu_assignment	query_path	target_path	query_file_sha256	target_file_sha256	query_sequence_sha256	target_sequence_sha256	pair_digest	reference_arm	reference_attempt_id	reference_artifact_root	reference_output_digest	source_manifest	source_manifest_sha256	command_template	environment_json	maximum_tasks	timeout_seconds	total_gpu_budget_seconds	retry_policy	claim_role	formal_source_data	artifact_root	status
p7c_hq12_ht02	correctness_regression	F	ssw_cuda_forward_hybrid_v1	hq12_ht02	consumed_1601_2812	0	not_requested	24	1	single_process_to_physical_1	reproduce/bioinformatics/holdout_inputs/queries/hq12_ENSG00000299841_ENST00000766729.fa	reproduce/bioinformatics/holdout_inputs/targets/ht02_ENSG00000198722_chr9_35159829_35162329.fa	6ef792cbf32fb5ca064b9615f1f217cda72aeaf4d324620101ec54411ca9eb93	15b67727bcbfe8138a9caa1f5100f822c8b021a6008878c65b361caa83fe224e	53eb65cec21000bb70085a00ae734fb72d8614b7d64dd51eaa2cb55431085643	dd5cf8216eb638d071cd03bd9adc122c15ee07ea696b87724b240022829e4fd9	82e8b407c8e2f3b7bd9afc36bcaecf4296136db573c48cd789f707dcfd3af974	A	hq12_ht02__repeat00	.paper-artifacts/bioinformatics-phase2-holdout-v1/formal/hq12_ht02__repeat00/authority/output	2b53fbef128cf7d889f0223b32b5f24cae699f42510bf2182a4630e494f1aa8e	paper/bioinformatics/holdout_manifest.tsv	9e293b2c3e8d0462e399fe64ff6f684e9c53f7dd428e9c88265b510909cee8c6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	600	43200	none	consumed_regression_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7c_hq12_ht02	preregistered_not_run
p7p_overhead_aq001_at0001_o01	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	overhead_aq001_at0001	small_overhead	1	cold_advisory	25	0	single_process_to_physical_0	reproduce/bioinformatics/application_inputs/queries/aq001.fa	reproduce/bioinformatics/application_inputs/targets/at0001.fa	75349e957e58b3912f743be683782b40cbe5bd63b7cf23a4ba505d2e9b7603be	38d060eba0a994044c2cb731e2fce427dfabb8221d29c880835095136572f104	7163c0799ec5a83c190214eb3392810faa6372a5f6f968517eb73f74f289009f	add605082b3b5425dd1eb55477f3b86185a4c69bf0dcd88e35357fcf54d30a5a	ccafce8e71bcb0eea55fb1fdc4f68573332110aab929efeac609835711c0ea9d	A	p1v2_overhead_aq001_at0001_o01_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_overhead_aq001_at0001_o01_profile_off/output	1f94dff8aa52a639368bfee54cf8ba774c65d9d167afdf7519e96aadeb8513e8	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_overhead_aq001_at0001_o01	preregistered_not_run
p7p_medium_h19_chr22_2mb_o01	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	medium_h19_chr22_2mb	medium_real	1	cold_advisory	26	1	single_process_to_physical_1	H19.fa	.tmp/fasim_gasal2_chr22_slice_10m_12m.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	e36fd5e349179420d36f7a2cca4503dbe1e82ad4d7eecb88afd421f0f23099ea	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	486b1c05ad0a360a0d77858ae73b25e32ec0fa851f5115b7aac69c2c9aa670dd	f55076667f9343844f4315d7ceb8898f716d6e073c8a51eb00a7e28c4ddcdf04	A	p1v2_medium_h19_chr22_2mb_o01_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_medium_h19_chr22_2mb_o01_profile_off/output	84f393068613cf34d17503ea3a501d1cfaedea6d8f6e28503b9cc5ebd5ce4444	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_medium_h19_chr22_2mb_o01	preregistered_not_run
p7p_large_h19_chr21_o01	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	large_h19_chr21	claim_relevant_large	1	cold_advisory	27	0	single_process_to_physical_0	H19.fa	.tmp/gasal2_hg38_archive_first_run/shards/chr21.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	35c71b68436d1a278ecb6a1e875af3ba4020738a028a7feac769a6d62790ae1f	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	fb084b31fdcfe8dc301d2fc213ce6e430fa7509385317d16373c2eefd8e60ad7	b83c3bc60a612da76e73f500993e525c0df3b51b4481c61f166af3db5e747984	A	p1v2_large_h19_chr21_o01_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_large_h19_chr21_o01_profile_off/output	37d302a7b5d4ab232f1a429c99bcfef6558f0d4318222d17600e7c59a8c36516	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_large_h19_chr21_o01	preregistered_not_run
p7p_large_h19_chr22_o01	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	large_h19_chr22	claim_relevant_large	1	cold_advisory	28	1	single_process_to_physical_1	H19.fa	.tmp/gasal2_hg38_archive_first_run/shards/chr22.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	ce3ee1ca39356238f7aee438a40a88b4f1b9d80b316b263e16fb12402212d10f	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	a71d7250ee1bef5c444afa768f5fb4cac8d3c87e0b6ab76644c1a748e8d114b3	abfc68cbd6ee7bb26b14db70632389c5e682685e139cad7b1ab97a8c44f41482	A	p1v2_large_h19_chr22_o01_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_large_h19_chr22_o01_profile_off/output	c1d9562fb8654020769057d8fe596571cbffeb92de1eda4dd67192243ec0cf3d	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_large_h19_chr22_o01	preregistered_not_run
p7p_application_aq005_at0199_o01	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	application_aq005_at0199	application_like_consumed	1	cold_advisory	29	0	single_process_to_physical_0	reproduce/bioinformatics/application_inputs/queries/aq005.fa	reproduce/bioinformatics/application_inputs/targets/at0199.fa	a29f6bd6b84b79c9bc6f728ed8c6080eeb1ae18dc0cd27c55a2eed6e2efd66bc	6faa299bddd51b8be2cd5172ce080a57283be634f6fc4dd2c0c132bf73fd8f51	c5e6bb79c9d119b478cbcae47538a72a42598683eaebdfe03c3e717cd684f5f1	377c3d9987139b51cd9b107235a8bf80c888cc108c5cbc2620eb75e1d96b4ba2	3390586458d10d296ec6e75c5fb31e1fb7f2b215e542ed9b6fea1446e2d08f36	A	p1v2_application_aq005_at0199_o01_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_application_aq005_at0199_o01_profile_off/output	31330d722141ec23c02ecb0abae4647e52407c6b22d8bc042365353e4f4f2990	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_application_aq005_at0199_o01	preregistered_not_run
p7p_application_aq005_at0199_o02	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	application_aq005_at0199	application_like_consumed	2	steady_state	30	1	single_process_to_physical_1	reproduce/bioinformatics/application_inputs/queries/aq005.fa	reproduce/bioinformatics/application_inputs/targets/at0199.fa	a29f6bd6b84b79c9bc6f728ed8c6080eeb1ae18dc0cd27c55a2eed6e2efd66bc	6faa299bddd51b8be2cd5172ce080a57283be634f6fc4dd2c0c132bf73fd8f51	c5e6bb79c9d119b478cbcae47538a72a42598683eaebdfe03c3e717cd684f5f1	377c3d9987139b51cd9b107235a8bf80c888cc108c5cbc2620eb75e1d96b4ba2	3390586458d10d296ec6e75c5fb31e1fb7f2b215e542ed9b6fea1446e2d08f36	A	p1v2_application_aq005_at0199_o02_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_application_aq005_at0199_o02_profile_off/output	31330d722141ec23c02ecb0abae4647e52407c6b22d8bc042365353e4f4f2990	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_application_aq005_at0199_o02	preregistered_not_run
p7p_large_h19_chr22_o02	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	large_h19_chr22	claim_relevant_large	2	steady_state	31	0	single_process_to_physical_0	H19.fa	.tmp/gasal2_hg38_archive_first_run/shards/chr22.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	ce3ee1ca39356238f7aee438a40a88b4f1b9d80b316b263e16fb12402212d10f	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	a71d7250ee1bef5c444afa768f5fb4cac8d3c87e0b6ab76644c1a748e8d114b3	abfc68cbd6ee7bb26b14db70632389c5e682685e139cad7b1ab97a8c44f41482	A	p1v2_large_h19_chr22_o02_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_large_h19_chr22_o02_profile_off/output	c1d9562fb8654020769057d8fe596571cbffeb92de1eda4dd67192243ec0cf3d	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_large_h19_chr22_o02	preregistered_not_run
p7p_large_h19_chr21_o02	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	large_h19_chr21	claim_relevant_large	2	steady_state	32	1	single_process_to_physical_1	H19.fa	.tmp/gasal2_hg38_archive_first_run/shards/chr21.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	35c71b68436d1a278ecb6a1e875af3ba4020738a028a7feac769a6d62790ae1f	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	fb084b31fdcfe8dc301d2fc213ce6e430fa7509385317d16373c2eefd8e60ad7	b83c3bc60a612da76e73f500993e525c0df3b51b4481c61f166af3db5e747984	A	p1v2_large_h19_chr21_o02_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_large_h19_chr21_o02_profile_off/output	37d302a7b5d4ab232f1a429c99bcfef6558f0d4318222d17600e7c59a8c36516	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_large_h19_chr21_o02	preregistered_not_run
p7p_medium_h19_chr22_2mb_o02	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	medium_h19_chr22_2mb	medium_real	2	steady_state	33	0	single_process_to_physical_0	H19.fa	.tmp/fasim_gasal2_chr22_slice_10m_12m.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	e36fd5e349179420d36f7a2cca4503dbe1e82ad4d7eecb88afd421f0f23099ea	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	486b1c05ad0a360a0d77858ae73b25e32ec0fa851f5115b7aac69c2c9aa670dd	f55076667f9343844f4315d7ceb8898f716d6e073c8a51eb00a7e28c4ddcdf04	A	p1v2_medium_h19_chr22_2mb_o02_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_medium_h19_chr22_2mb_o02_profile_off/output	84f393068613cf34d17503ea3a501d1cfaedea6d8f6e28503b9cc5ebd5ce4444	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_medium_h19_chr22_2mb_o02	preregistered_not_run
p7p_overhead_aq001_at0001_o02	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	overhead_aq001_at0001	small_overhead	2	steady_state	34	1	single_process_to_physical_1	reproduce/bioinformatics/application_inputs/queries/aq001.fa	reproduce/bioinformatics/application_inputs/targets/at0001.fa	75349e957e58b3912f743be683782b40cbe5bd63b7cf23a4ba505d2e9b7603be	38d060eba0a994044c2cb731e2fce427dfabb8221d29c880835095136572f104	7163c0799ec5a83c190214eb3392810faa6372a5f6f968517eb73f74f289009f	add605082b3b5425dd1eb55477f3b86185a4c69bf0dcd88e35357fcf54d30a5a	ccafce8e71bcb0eea55fb1fdc4f68573332110aab929efeac609835711c0ea9d	A	p1v2_overhead_aq001_at0001_o02_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_overhead_aq001_at0001_o02_profile_off/output	1f94dff8aa52a639368bfee54cf8ba774c65d9d167afdf7519e96aadeb8513e8	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_overhead_aq001_at0001_o02	preregistered_not_run
p7p_large_h19_chr21_o03	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	large_h19_chr21	claim_relevant_large	3	steady_state	35	0	single_process_to_physical_0	H19.fa	.tmp/gasal2_hg38_archive_first_run/shards/chr21.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	35c71b68436d1a278ecb6a1e875af3ba4020738a028a7feac769a6d62790ae1f	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	fb084b31fdcfe8dc301d2fc213ce6e430fa7509385317d16373c2eefd8e60ad7	b83c3bc60a612da76e73f500993e525c0df3b51b4481c61f166af3db5e747984	A	p1v2_large_h19_chr21_o03_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_large_h19_chr21_o03_profile_off/output	37d302a7b5d4ab232f1a429c99bcfef6558f0d4318222d17600e7c59a8c36516	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_large_h19_chr21_o03	preregistered_not_run
p7p_large_h19_chr22_o03	fixed_development_pilot	F	ssw_cuda_forward_hybrid_v1	large_h19_chr22	claim_relevant_large	3	steady_state	36	1	single_process_to_physical_1	H19.fa	.tmp/gasal2_hg38_archive_first_run/shards/chr22.fa	7d94fb9515b0fa63dbe8fb62e01bb50616760ce80eeef29ec9c3893af8040f4e	ce3ee1ca39356238f7aee438a40a88b4f1b9d80b316b263e16fb12402212d10f	1e42d7918595347e60b0db307157cfec7e7311b2938aad4533ef3ff25fb20fd7	a71d7250ee1bef5c444afa768f5fb4cac8d3c87e0b6ab76644c1a748e8d114b3	abfc68cbd6ee7bb26b14db70632389c5e682685e139cad7b1ab97a8c44f41482	A	p1v2_large_h19_chr22_o03_profile_off	.paper-artifacts/ssw-cuda-v1/phase1/profile-runs-v2/p1v2_large_h19_chr22_o03_profile_off/output	c1d9562fb8654020769057d8fe596571cbffeb92de1eda4dd67192243ec0cf3d	paper/ssw_cuda/cpu_profile_recovery_attempt_plan.tsv	b3222feb0ab20a40b4605381e68863ee99b61b8b83f7a743d66d125ba18932b6	{binary} -f1 {target} -f2 {query} -r 0 -cn 1 -O {output}	"{""CUDA_VISIBLE_DEVICES"":""0,1"",""FASIM_EXTEND_THREADS"":""1"",""FASIM_OUTPUT_MODE"":""tfosorted"",""FASIM_SSW_AVX2"":""0"",""FASIM_SSW_BACKEND"":""cuda-forward-hybrid"",""FASIM_SSW_CUDA_DEVICE"":""{device}"",""FASIM_SSW_FORWARD_HYBRID_MAX_TASKS"":""16"",""FASIM_SSW_FORWARD_HYBRID_TELEMETRY_PATH"":""{telemetry}"",""FASIM_SSW_ORACLE_TRACE"":""0"",""FASIM_SSW_PROFILE_CACHE"":""0"",""FASIM_SSW_PROFILE_CONTEXT"":""0"",""FASIM_TRANSFERSTRING_TABLE"":""0"",""FASIM_VERBOSE"":""0""}"	16	7200	43200	none	development_checkpoint_only	1	.paper-artifacts/ssw-cuda-v1/forward-hybrid/formal-v1/p7p_large_h19_chr22_o03	preregistered_not_run
