artifact_path	size_bytes	sha256
c5_archive_large_synthetic__pair03__candidate__0/stdout.log	873	a3c059423bbcdf56e1887be7509bf7a02ec9d521bc359b3cfb97a8ae059c9240
c5_archive_large_synthetic__pair03__candidate__0/summary.json	1285	d8ca08235ad663ef32facfebaf476c103c949247a0b7fe59bb379476efac4d85
c5_archive_large_synthetic__pair03__candidate__0/time.txt	1078	3c07a634c1be52cd5346f8a2d2963fc94a51e97942c43c267c456e96b225ade1
c5_archive_large_synthetic__warmup__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c5_archive_large_synthetic__warmup__baseline__0/environment.json	25044	049f2e76cb8fbcc73bc999a7b6f6c487c36dc754afca09757ee6df8ed8e4c99c
c5_archive_large_synthetic__warmup__baseline__0/execution.json	529	8a6ff168740533f03d51270c2b80758640bfb30e79e2435408d44d2ae4b7dc6e
c5_archive_large_synthetic__warmup__baseline__0/gpu-memory.csv	969	cf2ceb905ba54e6e2b21ff332b3f5c9a9b25dc762c6725ae64c7d1f7aba8dae3
c5_archive_large_synthetic__warmup__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c5_archive_large_synthetic__warmup__baseline__0/output/synthetic-merged-TFOsorted	15855790	6ca699b9eada77d49786d75efe40c4c2c6a1d6972cadbeebc2bc42fed6d7770b
c5_archive_large_synthetic__warmup__baseline__0/output/synthetic-merged-TFOsorted.input.tsv	15855790	6ca699b9eada77d49786d75efe40c4c2c6a1d6972cadbeebc2bc42fed6d7770b
c5_archive_large_synthetic__warmup__baseline__0/output/synthetic-merged-TFOsorted.segments.tsv	303	affe01271b481fdd654db0514b907b20165703e946856f477b4634ee2b4ffdcd
c5_archive_large_synthetic__warmup__baseline__0/run-complete.json	469	0428b10a975f652bb2074497f7c99119a2edde17d32bf43a0ebd10864a24d51a
c5_archive_large_synthetic__warmup__baseline__0/run-config.json	1722	db2fd681a776fa830280a3ebed12e5b0da26d8307f31e20cbafd1de6f59a54db
c5_archive_large_synthetic__warmup__baseline__0/stderr.log	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
c5_archive_large_synthetic__warmup__baseline__0/stdout.log	664	903b40f6bada75e4f5eda110aa41d5a47966b3daaca8c290bd1a1c1d0a810514
c5_archive_large_synthetic__warmup__baseline__0/summary.json	1281	327bb13374b4714cf208a6c4877d7882022efeb1ee53147ef68d1802be397fc0
c5_archive_large_synthetic__warmup__baseline__0/time.txt	1074	ae39f0a967e5f4a1ed9aa31db7544fe06c62d4ad6d68b1338ef82ba0f90eae01
c5_archive_large_synthetic__warmup__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c5_archive_large_synthetic__warmup__candidate__0/environment.json	25043	ac66a72b1fe15ee792078ed4dcde189bb8d5d2663eb30ef1ca44199976d470da
c5_archive_large_synthetic__warmup__candidate__0/execution.json	529	0dc74175bede6c1d38150f0432259e263c3957c5cf658e983ce18afcb6968045
c5_archive_large_synthetic__warmup__candidate__0/gpu-memory.csv	1107	9d8c551ec05820c5f8ab094d1f57b81467ffe570dac845362b85ad81d475f2df
c5_archive_large_synthetic__warmup__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c5_archive_large_synthetic__warmup__candidate__0/output/synthetic-merged-TFOsorted	15855790	6ca699b9eada77d49786d75efe40c4c2c6a1d6972cadbeebc2bc42fed6d7770b
c5_archive_large_synthetic__warmup__candidate__0/output/synthetic-merged-TFOsorted.input.tsv	15855790	6ca699b9eada77d49786d75efe40c4c2c6a1d6972cadbeebc2bc42fed6d7770b
c5_archive_large_synthetic__warmup__candidate__0/output/synthetic-merged-TFOsorted.segments.tsv	304	75a9dc91c46584914ac29221226438e1da23fd5bf20442bd663680b76ed482bd
c5_archive_large_synthetic__warmup__candidate__0/run-complete.json	470	342aea459c549b000ab63b020491a65f3c419509ebad2ff2b433f13dbbf4a1cb
c5_archive_large_synthetic__warmup__candidate__0/run-config.json	1725	c374343664a88c49355a042ad359668e7ca0dbe0c44256876e032de89843c60f
c5_archive_large_synthetic__warmup__candidate__0/stderr.log	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
c5_archive_large_synthetic__warmup__candidate__0/stdout.log	873	93f23be8647da755ec9f0534f297a91c2ada8b250d8d3653354ccf80f3de0b51
c5_archive_large_synthetic__warmup__candidate__0/summary.json	1284	dfeef7276ce5b66c95dbf3e7b6e78533d64c5506d7c491f88074a876192fd6d5
c5_archive_large_synthetic__warmup__candidate__0/time.txt	1078	213089bc0dbd8bbe297e72ab3a68135116bfc565ca99941450d378d7820124f0
c6_exact_h19_2mb__pair01__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_h19_2mb__pair01__baseline__0/environment.json	25043	0bcaffdb7685758670a9b2247857be44f2cd7db93632a6cee210ccbbfe6f6a4c
c6_exact_h19_2mb__pair01__baseline__0/execution.json	1081	a2f184d006a4fedf3f94c2105e1f0fd76d7ece5824d353aaf1d490f7a10cfaff
c6_exact_h19_2mb__pair01__baseline__0/gpu-memory.csv	1418	e399ce0f08d1b521eba8013f6f6a976cc96064f2d966368687207ebcbc8125d8
c6_exact_h19_2mb__pair01__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c6_exact_h19_2mb__pair01__baseline__0/output/chr22_slice_10m_12m-H19_0_2812-fasim_gasal2_chr22_slice_10m_12m-TFOsorted.archive-first.tfoa	321411	805c0e5c6400ac7afd7c6a8e7b42634a7a10e43999882d8c6c45c646a7ea5511
c6_exact_h19_2mb__pair01__baseline__0/run-complete.json	459	f39793862353937e2c29ca924f7c00ecc85e60cc462fd04d14bc4833bd3c9a0f
c6_exact_h19_2mb__pair01__baseline__0/run-config.json	1695	672fa934d4929978daff74e740bf3da65258607d668a811366069cf2b83add9b
c6_exact_h19_2mb__pair01__baseline__0/stderr.log	112063	0a474530d8fddcfc4c14ec3bb28ab69635166260054f1b0e8bd367e83f08c82a
c6_exact_h19_2mb__pair01__baseline__0/stdout.log	85	fc6c197ccef6cdf624df60d7ce765462df9aba15b5b15e36c36e30640919ce91
c6_exact_h19_2mb__pair01__baseline__0/summary.json	126313	04130e08df7f35f6415e3e90a8d1297aae5a4ec855030921b67f13817a5c9085
c6_exact_h19_2mb__pair01__baseline__0/time.txt	1551	d884ef29b8f8a950131771951c96fee15de4db0a76ce45727ca1c0a393ae1b4a
c6_exact_h19_2mb__pair01__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_h19_2mb__pair01__candidate__0/environment.json	25044	df86b015c35ceb928e810e8a32fdecba94e527bdbb7cbf88865528e323ece6ee
c6_exact_h19_2mb__pair01__candidate__0/execution.json	1238	27931dbb8e41a6bff6b748e6b78bf6b5116710a1a8ef1f9007510a350732d39b
c6_exact_h19_2mb__pair01__candidate__0/gpu-memory.csv	1277	4c19d6d94d893d5b5603d14134f53379a1907bd5e743aaed44f242a4fba1beeb
c6_exact_h19_2mb__pair01__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c6_exact_h19_2mb__pair01__candidate__0/output/chr22_slice_10m_12m-H19_0_2812-fasim_gasal2_chr22_slice_10m_12m-TFOsorted.archive-first.tfoa	321411	805c0e5c6400ac7afd7c6a8e7b42634a7a10e43999882d8c6c45c646a7ea5511
c6_exact_h19_2mb__pair01__candidate__0/run-complete.json	460	c559fba3a85e226cc7636ed99343ff1e8ebcf57b35f1c51a12f7b2ae5dacc127
c6_exact_h19_2mb__pair01__candidate__0/run-config.json	1698	c600c35ece07fcb217d9d10ff9f9377b070a94c48b4ab95272a6f64e29c46f7d
c6_exact_h19_2mb__pair01__candidate__0/stderr.log	112083	b4fdbcfb445c1296e802f716af3262f183405c4fddc9b6e007b93ce5264e599f
c6_exact_h19_2mb__pair01__candidate__0/stdout.log	85	15482a618888126594edc479cf7092bf3a953f21d27d3c59f5eb5667f50072b1
c6_exact_h19_2mb__pair01__candidate__0/summary.json	126338	7d15e5c96d56fb202f33b9250ebec7f16d724981a7a65bf950ce430b36139b77
c6_exact_h19_2mb__pair01__candidate__0/time.txt	1687	6cd5bc029e6d373dc3dca91d02620bbacaef4774b1fe1255f62b53c5c66d9cdf
c6_exact_h19_2mb__pair02__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_h19_2mb__pair02__baseline__0/environment.json	25044	87ebd8c1f65d564a6c95f904f44a9b0d03669e219f2e53b74f4f214cb8968826
c6_exact_h19_2mb__pair02__baseline__0/execution.json	1081	1f1a3d7413bbbd127008895582ae4e4c1ae06d17ec9b274fd6c612a728a6e6b2
c6_exact_h19_2mb__pair02__baseline__0/gpu-memory.csv	1280	2d47cbccb3613db049d8e9dc88bba40e1e664c0015581f680f300cc31df98451
c6_exact_h19_2mb__pair02__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c6_exact_h19_2mb__pair02__baseline__0/output/chr22_slice_10m_12m-H19_0_2812-fasim_gasal2_chr22_slice_10m_12m-TFOsorted.archive-first.tfoa	321411	805c0e5c6400ac7afd7c6a8e7b42634a7a10e43999882d8c6c45c646a7ea5511
c6_exact_h19_2mb__pair02__baseline__0/run-complete.json	459	0a836e581ce8faeda63a6f2651c77bce089cc444321604e364b6621d47318466
c6_exact_h19_2mb__pair02__baseline__0/run-config.json	1695	86b8bb2bbcc99485c8f6244f3824f1b5472d6500c379ee5dc97f3fc20f7a1f30
c6_exact_h19_2mb__pair02__baseline__0/stderr.log	112068	243709062efda39942a3fdab88bc84c8cfd6fc9714fecb9529d6cde376039e71
c6_exact_h19_2mb__pair02__baseline__0/stdout.log	85	e4c803cd03fefa97fbc6d4f91e55017162fb93faa159b52fd678dd873ce519f3
c6_exact_h19_2mb__pair02__baseline__0/summary.json	126318	09b769426794faea07709eb178a8630057db3a779ac90315b1b4ce6684c95e74
c6_exact_h19_2mb__pair02__baseline__0/time.txt	1550	76c9fddcc70b0ed0b24742d35677746b9221463658db8b0967de46a77b84187f
c6_exact_h19_2mb__pair02__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_h19_2mb__pair02__candidate__0/environment.json	25043	907ef9c55700c952c3b5aacef43bcead2b6474a62dafdc290efd66b949d38c70
c6_exact_h19_2mb__pair02__candidate__0/execution.json	1237	e23a69e2aae421c0e05e1cac5a2287b20ecab2c4fc83028e6b87e5f3ea2ba1d7
c6_exact_h19_2mb__pair02__candidate__0/gpu-memory.csv	1276	efaa4ef31bc5dfbaacb7da85f7f063071a142074ed2070ca7dc33d4de9054d21
c6_exact_h19_2mb__pair02__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c6_exact_h19_2mb__pair02__candidate__0/output/chr22_slice_10m_12m-H19_0_2812-fasim_gasal2_chr22_slice_10m_12m-TFOsorted.archive-first.tfoa	321411	805c0e5c6400ac7afd7c6a8e7b42634a7a10e43999882d8c6c45c646a7ea5511
c6_exact_h19_2mb__pair02__candidate__0/run-complete.json	460	db3062cab30e486f92f81c58395298653daa9abf4a631ac8ce23610244e3ecbb
c6_exact_h19_2mb__pair02__candidate__0/run-config.json	1698	7606ce7b00ca42d09373e66b375518964b9fc2a3a855d1205aa70c5400e5122b
c6_exact_h19_2mb__pair02__candidate__0/stderr.log	112070	a7b2ac516fbd9d23cf85e7b7f0e722140318707fff43ec3f0abca28cf73f7722
c6_exact_h19_2mb__pair02__candidate__0/stdout.log	85	3e91d378b5a6f7ab4e6f91a0a0ce5750bd700f8c8445915b4d58f7ff8b4ed9ba
c6_exact_h19_2mb__pair02__candidate__0/summary.json	126324	cff44cda70df84ad23d2814657f63bd620d0a2e4553281d13b506e766d19cfa6
c6_exact_h19_2mb__pair02__candidate__0/time.txt	1687	b0f34ac7e68c834835782464d80aa6b08d9f39b8dc5e95fb03ebeab8e984ca08
c6_exact_h19_2mb__pair03__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_h19_2mb__pair03__baseline__0/environment.json	25043	a851879224a9a7f7d361702d37b4906fa362d3fefcfbe95076faff292b5228f0
c6_exact_h19_2mb__pair03__baseline__0/execution.json	1081	09f10e8c388022134fa8d6626ea91cd1e3bfd207580177b75d6e2514d78d6b4d
c6_exact_h19_2mb__pair03__baseline__0/gpu-memory.csv	1280	4dac567536e184215b7f45d46821f4f08e49651ae13eb56b6f748c3b0ad56396
c6_exact_h19_2mb__pair03__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c6_exact_h19_2mb__pair03__baseline__0/output/chr22_slice_10m_12m-H19_0_2812-fasim_gasal2_chr22_slice_10m_12m-TFOsorted.archive-first.tfoa	321411	805c0e5c6400ac7afd7c6a8e7b42634a7a10e43999882d8c6c45c646a7ea5511
c6_exact_h19_2mb__pair03__baseline__0/run-complete.json	459	da83a75713d9fbe48b534d141d74b569b6ccefbdb9770312c4dcbfac6665ebf5
c6_exact_h19_2mb__pair03__baseline__0/run-config.json	1695	08d336ab99d53705f70104deb81404539434b31d0c1090d0f003f19bbc61971c
c6_exact_h19_2mb__pair03__baseline__0/stderr.log	112070	a002b2a258c16072a33a750ea3ab9b254a1ec20c8d4ad42df264b731c455907d
c6_exact_h19_2mb__pair03__baseline__0/stdout.log	85	e56d45e8664cd3efd0ff2a09a2572993f1e8f6cdff6d16694f2ef0beaca97622
c6_exact_h19_2mb__pair03__baseline__0/summary.json	126320	e397e3a706df036e0535bc08ab35acbf9430953ecff859b697c9282c4bf174d7
c6_exact_h19_2mb__pair03__baseline__0/time.txt	1551	c170b2c8cc78860e5cc35de8b27b5f2323c06e164efd8baf454de1875a27df4a
c6_exact_h19_2mb__pair03__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_h19_2mb__pair03__candidate__0/environment.json	25044	73db359402c41fc6abe73cd82471ba01579dbde3722ed0199522c06e9892c4c6
c6_exact_h19_2mb__pair03__candidate__0/execution.json	1238	2e0e9d3281a530ebca0f973ce85d8a4ec21db5be1407e04715c932031178e68c
c6_exact_h19_2mb__pair03__candidate__0/gpu-memory.csv	1278	320457e48425f08d678c4d1b7db095d00248ec7db7ef8f9b54c56c1d3b96cfd8
c6_exact_h19_2mb__pair03__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c6_exact_h19_2mb__pair03__candidate__0/output/chr22_slice_10m_12m-H19_0_2812-fasim_gasal2_chr22_slice_10m_12m-TFOsorted.archive-first.tfoa	321411	805c0e5c6400ac7afd7c6a8e7b42634a7a10e43999882d8c6c45c646a7ea5511
c6_exact_h19_2mb__pair03__candidate__0/run-complete.json	460	8d2202ac1bbf83d9c08aa508558613686e91d9fc45d3cbcda748f7b1895412f2
c6_exact_h19_2mb__pair03__candidate__0/run-config.json	1698	3b59948d6eb4f63b1f4dfd23cc833d1c32216fcb4fbf2afad7628c112a24a323
c6_exact_h19_2mb__pair03__candidate__0/stderr.log	112082	eb534064c508375f17e6b3046314d058629198ccec521d34ec4199e198dd61c4
c6_exact_h19_2mb__pair03__candidate__0/stdout.log	85	dbc59f6173051ae51cc65d481e0e65e8cd59cedfa6691933a618fb1ae881c68d
c6_exact_h19_2mb__pair03__candidate__0/summary.json	126336	5e219d9b8166c8834260074d7a80be3e869933c8b63e1ae5a51758614153198a
c6_exact_h19_2mb__pair03__candidate__0/time.txt	1688	747237e0956ca7b21eedbe52164d0ea75a293267a8808902ddb297a3fbb44a50
c6_exact_h19_2mb__warmup__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_h19_2mb__warmup__baseline__0/environment.json	25043	4db2d3f6a041d0d845103d5779ad1510ddc1c7465303182e750bfc4a9c603934
c6_exact_h19_2mb__warmup__baseline__0/execution.json	1080	708ad309eb33216d102c36f6d1529a2144806d3af108bc7a28cd999afa5a3c80
c6_exact_h19_2mb__warmup__baseline__0/gpu-memory.csv	1280	e7844e0541506dc2ddf1d0814a40d94f651fb88af23050c2490e252bdc5c033b
c6_exact_h19_2mb__warmup__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c6_exact_h19_2mb__warmup__baseline__0/output/chr22_slice_10m_12m-H19_0_2812-fasim_gasal2_chr22_slice_10m_12m-TFOsorted.archive-first.tfoa	321411	805c0e5c6400ac7afd7c6a8e7b42634a7a10e43999882d8c6c45c646a7ea5511
c6_exact_h19_2mb__warmup__baseline__0/run-complete.json	459	1d34b21ea1089ba5db257579a707ea3c0ba48c6d8681ff1a2c09b4ec134c9495
c6_exact_h19_2mb__warmup__baseline__0/run-config.json	1694	f4a473652605a85ab62ca14e8618fd377cb30a1a30f7619d015cfc8b3f66afc1
c6_exact_h19_2mb__warmup__baseline__0/stderr.log	112063	e1d40d28c89b9865a33ba2ffb374a719adbe91e38fd251e2ae544bd29603d3f8
c6_exact_h19_2mb__warmup__baseline__0/stdout.log	85	80ee5f80d43c8a6869ce20764b08d6f4714fa62c3d60096f6b3a418855cdfbe4
c6_exact_h19_2mb__warmup__baseline__0/summary.json	126312	783a64bb9d750f4ef5a80d00758873c7aac8d7776407e2b86e549c0cab8cb0df
c6_exact_h19_2mb__warmup__baseline__0/time.txt	1551	a47d97a3467d7369060e52eaf22aac23c9cf7fbfd150b9e764670d3d1107e667
c6_exact_h19_2mb__warmup__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_h19_2mb__warmup__candidate__0/environment.json	25044	08a2d74a8f70014bcb34bcc88f59d08188a5ac2c3956dd8274cca9bc6d1e6d63
c6_exact_h19_2mb__warmup__candidate__0/execution.json	1238	aa47ca7a8f0efba6dabff22e1b6c535706cda8ab4404847f7641271ce43f71a2
c6_exact_h19_2mb__warmup__candidate__0/gpu-memory.csv	1278	b4f56b9e9a7da92b016625c5cda31decf1167c9136b4f4f5304e45c363e2b6be
c6_exact_h19_2mb__warmup__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c6_exact_h19_2mb__warmup__candidate__0/output/chr22_slice_10m_12m-H19_0_2812-fasim_gasal2_chr22_slice_10m_12m-TFOsorted.archive-first.tfoa	321411	805c0e5c6400ac7afd7c6a8e7b42634a7a10e43999882d8c6c45c646a7ea5511
c6_exact_h19_2mb__warmup__candidate__0/run-complete.json	460	463f4a7ddc3008c5c0b8e0a05a83dd4f43a5a5b6bf91b2d03a850ce041cf5e54
c6_exact_h19_2mb__warmup__candidate__0/run-config.json	1697	b03f2756b585f3946ec6f9fae2b1984b1d553e2f94021c6dab21e81d5c2942a9
c6_exact_h19_2mb__warmup__candidate__0/stderr.log	112081	0aa1bd21bab9a8e3a270fa46d62a10a4ded8a9eff649e695e70b45c36c907c0c
c6_exact_h19_2mb__warmup__candidate__0/stdout.log	85	4c62755c8ffb46058b107acf662163aa5e9f4bfa8c726f5e4f9dfcc9eb4d732e
c6_exact_h19_2mb__warmup__candidate__0/summary.json	126336	b05a5973b7749997298931c7b090d2c8d34754c96170a21f8bb078071b6fc91f
c6_exact_h19_2mb__warmup__candidate__0/time.txt	1688	a766e9f8858efd39429b824c6f7bcb3db433a1785f0ef49295346e1ca190a59d
c6_exact_kcnq_segment_chr22__pair01__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_kcnq_segment_chr22__pair01__baseline__0/environment.json	25043	712d7ad690dba17025e0ba098389b22eeb5bc9ddb001cea7f5b0f4fbeca07826
c6_exact_kcnq_segment_chr22__pair01__baseline__0/execution.json	1113	f2ac1e37b307ff4101e5ed285a39e3808d3cc1ae25b2cc516af453a9943b4270
c6_exact_kcnq_segment_chr22__pair01__baseline__0/gpu-memory.csv	23282	b997e461870aa615a7a5eb5fae5babfb573d66422f62f2a0dbc0a1724191e797
c6_exact_kcnq_segment_chr22__pair01__baseline__0/inputs/query.fa	2100	2664be8e7e2e04660bb4cb820e912364f85706de9aab4234943cff70df1179ab
c6_exact_kcnq_segment_chr22__pair01__baseline__0/output/chr22-ENST00000597346.1_0_2048-chr22-TFOsorted.archive-first.tfoa	1702103	42a18cbe7130328d88e7de73018ce93e0ab03837f6a12db893f841d09f417dfe
c6_exact_kcnq_segment_chr22__pair01__baseline__0/run-complete.json	470	0ffe695c4b5b2fef86d503e13c8cac822cadde75c030781a1ae1d03bd9b96424
c6_exact_kcnq_segment_chr22__pair01__baseline__0/run-config.json	1801	dd34cd0d91cde3985ed173a8c922bac99b1d26cfd1c01cdd59a0df7f93783fab
c6_exact_kcnq_segment_chr22__pair01__baseline__0/stderr.log	112121	327ee6cf8215f58a7e3a5e1eb8dadc0a28a22a84424db8116754507db45d36b3
c6_exact_kcnq_segment_chr22__pair01__baseline__0/stdout.log	99	ab18760303484d24d12e541165d00e5daf0bded9f38628879be6f6e2b880a149
c6_exact_kcnq_segment_chr22__pair01__baseline__0/summary.json	126427	5b3ec88b41b4133843a0488703ccd602ac671af1e5a578d32a726b3008184aa8
c6_exact_kcnq_segment_chr22__pair01__baseline__0/time.txt	1589	f9182965a7d2c4e9753d66c4d5a4d9de543b94fbcc679a0e6d1944951444161f
c6_exact_kcnq_segment_chr22__pair01__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_kcnq_segment_chr22__pair01__candidate__0/environment.json	25044	5e3705d5c47021dd2cbbce9f3356dbcbbcd997b3214713b3c030c8ac4c536597
c6_exact_kcnq_segment_chr22__pair01__candidate__0/execution.json	1269	076ae779b27e5ca39a3c1cf987227e0cd1408747f6d8f339070b6d6aac4b1c13
c6_exact_kcnq_segment_chr22__pair01__candidate__0/gpu-memory.csv	21120	bf6cb40a7ee38955fc3333449cd49d5c5d3a93971bb87af053722296443aae3d
c6_exact_kcnq_segment_chr22__pair01__candidate__0/inputs/query.fa	2100	2664be8e7e2e04660bb4cb820e912364f85706de9aab4234943cff70df1179ab
c6_exact_kcnq_segment_chr22__pair01__candidate__0/output/chr22-ENST00000597346.1_0_2048-chr22-TFOsorted.archive-first.tfoa	1702103	42a18cbe7130328d88e7de73018ce93e0ab03837f6a12db893f841d09f417dfe
c6_exact_kcnq_segment_chr22__pair01__candidate__0/run-complete.json	471	56a9163286c5e718de277b2e2f0fb0b954b42e132884c221100ab4ca620cf711
c6_exact_kcnq_segment_chr22__pair01__candidate__0/run-config.json	1804	201b98e44edc0c9a9a01ef68cc0320be125b1ea8b05e0931ae0b0e8cf874a584
c6_exact_kcnq_segment_chr22__pair01__candidate__0/stderr.log	112134	33eab9a0050769af1512f9d8fda6364752e2952105dc8cae6616585e0e1ba838
c6_exact_kcnq_segment_chr22__pair01__candidate__0/stdout.log	99	06841e15d439e526936e1fba906d36f7489eaa954d57218825497351c9f1ecce
c6_exact_kcnq_segment_chr22__pair01__candidate__0/summary.json	126444	94a98ef41cfdadd1323e6c1d40510621f225cc6d30fc5e9a91a412f92019de81
c6_exact_kcnq_segment_chr22__pair01__candidate__0/time.txt	1725	49775b92aa58cac6259eb004241fdd213c314496bd67cb189ebdccfeaa94f8f9
c6_exact_kcnq_segment_chr22__pair02__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_kcnq_segment_chr22__pair02__baseline__0/environment.json	25044	61d58841f05034557fbb77cfc4f26e890f0001a86e9e1d05ba1de5844cb5a2ec
c6_exact_kcnq_segment_chr22__pair02__baseline__0/execution.json	1113	bcc6b06e1064fa9410c00bf7663fe44d44d205fa60f81c7b13dacf4f8137b2cc
c6_exact_kcnq_segment_chr22__pair02__baseline__0/gpu-memory.csv	23275	f55118931742bbc82b34c36aeb70b5d982ebf6515047f46603f4fe565f98f43c
c6_exact_kcnq_segment_chr22__pair02__baseline__0/inputs/query.fa	2100	2664be8e7e2e04660bb4cb820e912364f85706de9aab4234943cff70df1179ab
c6_exact_kcnq_segment_chr22__pair02__baseline__0/output/chr22-ENST00000597346.1_0_2048-chr22-TFOsorted.archive-first.tfoa	1702103	42a18cbe7130328d88e7de73018ce93e0ab03837f6a12db893f841d09f417dfe
c6_exact_kcnq_segment_chr22__pair02__baseline__0/run-complete.json	470	0481da9ac23b73615e5bdfed2db356807ebc328e7e24e2f662ae0c451f0bc000
c6_exact_kcnq_segment_chr22__pair02__baseline__0/run-config.json	1801	cc43906006ad63685017571416a6db320590254f73e357b40e49820eff23e7e2
c6_exact_kcnq_segment_chr22__pair02__baseline__0/stderr.log	112118	33a53eae8622c22a2be0b83018addab522d3e18c0e39b3176991e85ce704d423
c6_exact_kcnq_segment_chr22__pair02__baseline__0/stdout.log	99	ae0e5ef981cca100f09af600cd2f9b99c5e7737d23d1c4f3f967413ac267d2ab
c6_exact_kcnq_segment_chr22__pair02__baseline__0/summary.json	126423	6476b1f563e29a0caee828cad573f18668fc95ba25fbceeb6482602862082712
c6_exact_kcnq_segment_chr22__pair02__baseline__0/time.txt	1589	9d43dcd090a58183ee6495cedfe4231aadadf3ecc8d702e5f7e2fbb748b474c2
c6_exact_kcnq_segment_chr22__pair02__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c6_exact_kcnq_segment_chr22__pair02__candidate__0/environment.json	25043	7fbd83d89709498616d324b8d99a0bb6579635c5a9ed34d120292b1b3e3b30d9
c6_exact_kcnq_segment_chr22__pair02__candidate__0/execution.json	1269	456e0d42bfce415c2e204af486f7af15216422297e15d070c1b98500e19dc1b3
c6_exact_kcnq_segment_chr22__pair02__candidate__0/gpu-memory.csv	20546	82bee127e1491bdd91d132898ec6d2e145b1db422fa901a275aab76b77eab608
c6_exact_kcnq_segment_chr22__pair02__candidate__0/inputs/query.fa	2100	2664be8e7e2e04660bb4cb820e912364f85706de9aab4234943cff70df1179ab
c6_exact_kcnq_segment_chr22__pair02__candidate__0/output/chr22-ENST00000597346.1_0_2048-chr22-TFOsorted.archive-first.tfoa	1702103	42a18cbe7130328d88e7de73018ce93e0ab03837f6a12db893f841d09f417dfe
c6_exact_kcnq_segment_chr22__pair02__candidate__0/run-complete.json	471	43f27340a2b05234af8f4fe4b20c3196e85c195c77201ae5f034f797b6872c36
c6_exact_kcnq_segment_chr22__pair02__candidate__0/run-config.json	1804	20f9f85f6cc0a5434b39c0e8ff6bde3e29239f5d2a050ebe577a88e712cf3b85
c6_exact_kcnq_segment_chr22__pair02__candidate__0/stderr.log	112137	4643de75f839455d753896e53ebe8b23df302efaeb7e3ff122e8b993a0f25929
c6_exact_kcnq_segment_chr22__pair02__candidate__0/stdout.log	99	02e4692346a3807afcbca8eb6de263b158828d168005ad722d149634f4dc5767
