artifact_path	size_bytes	sha256
c4_h19_chr21_two_slot__pair02__candidate__0/output/chr21-H19_0_2812-chr21-TFOsorted.lite	22956440	5ba79d3d66c107ba656c45d96c693b94184ad22a32d0cb6c4bbc26c250f270e5
c4_h19_chr21_two_slot__pair02__candidate__0/run-complete.json	465	4e329374c266467706a526bdd560fc6ea59809f2ed63ebc85b9de9607a0f8392
c4_h19_chr21_two_slot__pair02__candidate__0/run-config.json	1724	72ac68bde7b95d768a69e3bf4fc9a21faca46f75124def62dc3ccf430c5e7668
c4_h19_chr21_two_slot__pair02__candidate__0/stderr.log	123250	113baecf6145ed0a57f777192cfc401be2ad4bef61df4371a884befddb32622d
c4_h19_chr21_two_slot__pair02__candidate__0/stdout.log	85	b0a4cea6b847850900c75b1b9bff5ca71ca7df87900d2074d12254f4618e1ec3
c4_h19_chr21_two_slot__pair02__candidate__0/summary.json	139133	c465c43273db36ec28204ed449f9daca5a2e0a4b204b2a12e328fdb655d9fb95
c4_h19_chr21_two_slot__pair02__candidate__0/time.txt	1552	4e608f4faa064266d09addf3f42ff3bda7a036b3737a199a905eb3e3d32adbf5
c4_h19_chr21_two_slot__pair03__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr21_two_slot__pair03__baseline__0/environment.json	25044	27a53068f0baf0109e5b5288bf75c57e53d0b5136c40a4dd211ca7cc41b324e5
c4_h19_chr21_two_slot__pair03__baseline__0/execution.json	1073	cd1e40b53f94f7b8f634cc7b812cd5ac41e88d115c0eaa986455b3b0901d867d
c4_h19_chr21_two_slot__pair03__baseline__0/gpu-memory.csv	29205	f29388c7afefa3fcdc2401fbffda444abfd2409fd94f3bce06121cb407c2f2b7
c4_h19_chr21_two_slot__pair03__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr21_two_slot__pair03__baseline__0/output/chr21-H19_0_2812-chr21-TFOsorted.lite	22956440	5ba79d3d66c107ba656c45d96c693b94184ad22a32d0cb6c4bbc26c250f270e5
c4_h19_chr21_two_slot__pair03__baseline__0/run-complete.json	464	8780520614034233fb2ac04d283b315a0b965ea8e8e2394c649ed9ab6e7d18f1
c4_h19_chr21_two_slot__pair03__baseline__0/run-config.json	1721	f85cdcb004eafbf24114a8282c8e1be360a02779df1e06965ed89900eb5e263c
c4_h19_chr21_two_slot__pair03__baseline__0/stderr.log	118254	251b2a6af128916574f1641c8f76c9f5f71a3958e569274d66f574c953ac3f70
c4_h19_chr21_two_slot__pair03__baseline__0/stdout.log	85	5b360d67f06f05f4f6701c8d22a7d6dc06544a89bc9d9a358a7cf0dca2d13904
c4_h19_chr21_two_slot__pair03__baseline__0/summary.json	133430	27c81f27afa09c7511abb8a1476fea70614d2489540c27d6a154e3a96ee5e0a6
c4_h19_chr21_two_slot__pair03__baseline__0/time.txt	1553	7af32b73e4f063be4a083f54d07a4182df4c2899bba67ba56e64884b06a80092
c4_h19_chr21_two_slot__pair03__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr21_two_slot__pair03__candidate__0/environment.json	25043	ab8fcb8a720fa13fa15aa440564c2fa019b30d692b1fbbf3192d2291c75dc12f
c4_h19_chr21_two_slot__pair03__candidate__0/execution.json	1073	a93a5d6a3d3b948f30fe0096f52e582eb1b3632f730edb45f6b51343983ade1e
c4_h19_chr21_two_slot__pair03__candidate__0/gpu-memory.csv	25176	68baeddfc72fff2141632ebff4cbe0fbf8e55b3411c8729f5b9b1dcf5eb3aad9
c4_h19_chr21_two_slot__pair03__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr21_two_slot__pair03__candidate__0/output/chr21-H19_0_2812-chr21-TFOsorted.lite	22956440	5ba79d3d66c107ba656c45d96c693b94184ad22a32d0cb6c4bbc26c250f270e5
c4_h19_chr21_two_slot__pair03__candidate__0/run-complete.json	465	4aa9a8d493005e7c681b412aeec342379deefc689bd232db789beaba75db7499
c4_h19_chr21_two_slot__pair03__candidate__0/run-config.json	1724	54989d6a93c25e594f95c68f2e26b114a7a180e423dfd2ca6582d1e4410962a7
c4_h19_chr21_two_slot__pair03__candidate__0/stderr.log	123253	6b091f83d09646b557208932acc53b72b66d793cd19e65a0ada0f86d9eb493a0
c4_h19_chr21_two_slot__pair03__candidate__0/stdout.log	85	67090c4c4b88b210c66ee0ed9c6e6d52a4842476b557c522a9a89d9b731dfde5
c4_h19_chr21_two_slot__pair03__candidate__0/summary.json	139135	d5ee55cc547defc3990222be9e40602b689ed7baf30dc8ed568782ff9422c204
c4_h19_chr21_two_slot__pair03__candidate__0/time.txt	1552	eea512f64a6af32fcb8d272b6c068120bb880ca00da7971bb669d56a00b5e495
c4_h19_chr21_two_slot__pair04__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr21_two_slot__pair04__baseline__0/environment.json	25043	bdb9833efdce2085941f7f656c24bc7436e2c9f37596c979ef4a6aa034b19acf
c4_h19_chr21_two_slot__pair04__baseline__0/execution.json	1074	84cab1967c6b8b68e7bd4f33ba47809038f38d819b1e017eaf3eccd80ae4f8ee
c4_h19_chr21_two_slot__pair04__baseline__0/gpu-memory.csv	28917	2111215be6fae65fb1b8278d67aa6b0000b082be5d801d0361b3d2c47dca8d49
c4_h19_chr21_two_slot__pair04__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr21_two_slot__pair04__baseline__0/output/chr21-H19_0_2812-chr21-TFOsorted.lite	22956440	5ba79d3d66c107ba656c45d96c693b94184ad22a32d0cb6c4bbc26c250f270e5
c4_h19_chr21_two_slot__pair04__baseline__0/run-complete.json	464	951a036843c5eb616efe8af316908d37949a55747a49b47c896980cc60e00bf6
c4_h19_chr21_two_slot__pair04__baseline__0/run-config.json	1721	58adb5691d42b59dc6c6dc0836a088d9bbf2f435c6f0d798d66e59dbd487133b
c4_h19_chr21_two_slot__pair04__baseline__0/stderr.log	118255	e830aa0d25f8a140aa5c03b504692f919e98e99fed2521909361c8ef96e5d5b6
c4_h19_chr21_two_slot__pair04__baseline__0/stdout.log	85	70a55dc9a0b7890517432980cf77c36fdeb0d77b35cc30cef6f91ac2f17c7424
c4_h19_chr21_two_slot__pair04__baseline__0/summary.json	133432	52a1e3f3022d08872f70d3a3fdcceeff53d84db3735a24fb34ebd91492d36c85
c4_h19_chr21_two_slot__pair04__baseline__0/time.txt	1553	3060878c70563f54650e55d564e767269181dc20074c477c9a755aa7c382c1e8
c4_h19_chr21_two_slot__pair04__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr21_two_slot__pair04__candidate__0/environment.json	25044	6a137785931f60900a6198e49243584e33533f61ec5f4cf6c07b3f4efcfaef12
c4_h19_chr21_two_slot__pair04__candidate__0/execution.json	1072	8dfddf16db5065bf7c9eca9a63bc65d83c91c36b6e6e516a5aaf6020f85aa02f
c4_h19_chr21_two_slot__pair04__candidate__0/gpu-memory.csv	25173	9b26aaba360759755ca0fa96750bad813a83263f0ea2dcd0a0a2b4baba785e44
c4_h19_chr21_two_slot__pair04__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr21_two_slot__pair04__candidate__0/output/chr21-H19_0_2812-chr21-TFOsorted.lite	22956440	5ba79d3d66c107ba656c45d96c693b94184ad22a32d0cb6c4bbc26c250f270e5
c4_h19_chr21_two_slot__pair04__candidate__0/run-complete.json	465	d8eb3771f4b62636d5f4686b487dd23e905a840521230e3ed6f660efb697a258
c4_h19_chr21_two_slot__pair04__candidate__0/run-config.json	1724	ac6f423df4fce6397c85af1ce173ffde910fdd54b2d4d4df1ef27349aeb87d3b
c4_h19_chr21_two_slot__pair04__candidate__0/stderr.log	123253	dee6b794202676104a9953c7afba3fb666a477dd32384df232b3c195ced1b7f8
c4_h19_chr21_two_slot__pair04__candidate__0/stdout.log	84	e728ce0d6bb508810ae0696c5c496db5b522be894fa071edbf5028d5b89adfb9
c4_h19_chr21_two_slot__pair04__candidate__0/summary.json	139134	2a76c54783c09d9289db47a83200e3b2c37dedf7527b772e4edd9a1193cb93f4
c4_h19_chr21_two_slot__pair04__candidate__0/time.txt	1552	76ac44daefe4e733b46888520bcbcc50174ffe61102d54efa8338d29dd560f39
c4_h19_chr21_two_slot__pair05__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr21_two_slot__pair05__baseline__0/environment.json	25044	46b9eaee79ace4c244de642d629cad064ab777a28bae15ad9feaafce77d8b32d
c4_h19_chr21_two_slot__pair05__baseline__0/execution.json	1074	05f3248ac67f1e35b242958a6000c49a4c0aa8151ed5bf78a04fbe9c6fc9531c
c4_h19_chr21_two_slot__pair05__baseline__0/gpu-memory.csv	29058	2c70c371fdf94f4f7d8e3d804d5c0a72105f2213791d2e775214c4b56167c2b1
c4_h19_chr21_two_slot__pair05__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr21_two_slot__pair05__baseline__0/output/chr21-H19_0_2812-chr21-TFOsorted.lite	22956440	5ba79d3d66c107ba656c45d96c693b94184ad22a32d0cb6c4bbc26c250f270e5
c4_h19_chr21_two_slot__pair05__baseline__0/run-complete.json	464	cf468459d37bbade4dd2db8263f695a3a55bf196ba895bd487f3e3585ac80dc7
c4_h19_chr21_two_slot__pair05__baseline__0/run-config.json	1721	8c3b06232000f8100385b336e67fbef4334e0b2773d01edfa99b00f87d93237d
c4_h19_chr21_two_slot__pair05__baseline__0/stderr.log	118252	67d65f68bac8ba8ea666f8d2c5f102002eb1eaeb7247de8eaa848d45445856fe
c4_h19_chr21_two_slot__pair05__baseline__0/stdout.log	85	dfac8d22461222783f22f60a4a3f860ad50d9f80694f9b9c80993bfecf55037b
c4_h19_chr21_two_slot__pair05__baseline__0/summary.json	133429	aa56a4b101dc1e5c717e1da6462282530a74c96bc456e9325c6c8b1e22417691
c4_h19_chr21_two_slot__pair05__baseline__0/time.txt	1553	d8ad83fe8fc8a9121f3b28257c3c5c8ac7c9ba3ab56f5aeed438c9299d0869a1
c4_h19_chr21_two_slot__pair05__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr21_two_slot__pair05__candidate__0/environment.json	25043	1fc03fcf07ad494038b51b969470f119b8c93d8b72237139924f790096136dd6
c4_h19_chr21_two_slot__pair05__candidate__0/execution.json	1072	2b063acfd41c9596e22d6be65dcd7e9d6d5643f116148512bc8aabb720b74177
c4_h19_chr21_two_slot__pair05__candidate__0/gpu-memory.csv	25173	4a2aa1af44206982e576a7647a06651b8ba125e372f239793f1f69d04ad8d457
c4_h19_chr21_two_slot__pair05__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr21_two_slot__pair05__candidate__0/output/chr21-H19_0_2812-chr21-TFOsorted.lite	22956440	5ba79d3d66c107ba656c45d96c693b94184ad22a32d0cb6c4bbc26c250f270e5
c4_h19_chr21_two_slot__pair05__candidate__0/run-complete.json	465	54a029ac9c17f68714c24c8f3b0881514ec018f6f2f1948dd9f02495f872abbe
c4_h19_chr21_two_slot__pair05__candidate__0/run-config.json	1724	05881c355729102d1d0aa62d3d6602675383c91e9603db2ef0f79538169a65aa
c4_h19_chr21_two_slot__pair05__candidate__0/stderr.log	123252	20261f1f8639681e9f37c8c093466940060a380d7b4965fd191985c3f3cace20
c4_h19_chr21_two_slot__pair05__candidate__0/stdout.log	85	d07009abbff53f8520d7e400d372ead26b160ebaaf3d82e90f4123668ee5f70e
c4_h19_chr21_two_slot__pair05__candidate__0/summary.json	139132	c8cd0bfd91e7bcbb5696db678a4cb0020d2c2b6dba525b813fa353799ca90b1a
c4_h19_chr21_two_slot__pair05__candidate__0/time.txt	1552	cb0ed87a848526dfe91bb876eb124d906278fbccd116a86ab863bd445147f87d
c4_h19_chr21_two_slot__warmup__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr21_two_slot__warmup__baseline__0/environment.json	25043	2fa103ff95b5c7ed3905eb658fe44c8b799fc7249597806224541b7934aaa999
c4_h19_chr21_two_slot__warmup__baseline__0/execution.json	1074	f2e402478821650e40f482808bb32c6e76f15351618d2fe83ddd1d7dd08a83a6
c4_h19_chr21_two_slot__warmup__baseline__0/gpu-memory.csv	28914	15d921e99ab3e338dac6a3361c3d3d09a092200b77f21f0ca75a93b790d6066c
c4_h19_chr21_two_slot__warmup__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr21_two_slot__warmup__baseline__0/output/chr21-H19_0_2812-chr21-TFOsorted.lite	22956440	5ba79d3d66c107ba656c45d96c693b94184ad22a32d0cb6c4bbc26c250f270e5
c4_h19_chr21_two_slot__warmup__baseline__0/run-complete.json	464	b769aadc8b005b7b73a99f2818edb379a8dbaf983540641642ba909cbc536cbd
c4_h19_chr21_two_slot__warmup__baseline__0/run-config.json	1720	a660451ea2545678032cb058e467913dafed109bbef2770cf255d2bd04a7630f
c4_h19_chr21_two_slot__warmup__baseline__0/stderr.log	118253	bd484e7c2ed0825dc3e4df6dcb670bb5c5af7361c22de9dbbb501527d4db5d30
c4_h19_chr21_two_slot__warmup__baseline__0/stdout.log	84	94dc5d9183a028324370a6fb35b5c936de00b0b3f0c21dd786602d002ee9df59
c4_h19_chr21_two_slot__warmup__baseline__0/summary.json	133430	fbd350dffa9e8c98b03162932154cd50db82de7b5e4903a96e987cf159656620
c4_h19_chr21_two_slot__warmup__baseline__0/time.txt	1553	0829dafd727b24bb6fcdc70f099de85a1b81212cda0c7fcd28565f507a4c6f7f
c4_h19_chr21_two_slot__warmup__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr21_two_slot__warmup__candidate__0/environment.json	25044	90761393e11e60e2f7cfd443be69594c9b6410eb3cce903684ba8d324f5dee4c
c4_h19_chr21_two_slot__warmup__candidate__0/execution.json	1074	183de5b18775541f1be7fb57edde92118549818a29268a5b198e3208b9b83199
c4_h19_chr21_two_slot__warmup__candidate__0/gpu-memory.csv	25176	e39843ce19cc7dd94b1f02bcfa7f52b9708fa704f3ad71ce2699451034920115
c4_h19_chr21_two_slot__warmup__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr21_two_slot__warmup__candidate__0/output/chr21-H19_0_2812-chr21-TFOsorted.lite	22956440	5ba79d3d66c107ba656c45d96c693b94184ad22a32d0cb6c4bbc26c250f270e5
c4_h19_chr21_two_slot__warmup__candidate__0/run-complete.json	465	b9d85739e42b882cd8ab0d39ed63aef614683e752f2ad37b2a144eee24900d1b
c4_h19_chr21_two_slot__warmup__candidate__0/run-config.json	1723	4cef92df994507977905884c2df61433e223d74e5cc01646b51cf5ea62a16bbc
c4_h19_chr21_two_slot__warmup__candidate__0/stderr.log	123249	3e6469ebc73918e3e78b25b45e7d56e2d3423ccf0087929ebfa02fe26d5a9b15
c4_h19_chr21_two_slot__warmup__candidate__0/stdout.log	85	077cd96ea89959a7aae5021ec3096bf3212d9a34a6db035a644944d85db3aabb
c4_h19_chr21_two_slot__warmup__candidate__0/summary.json	139131	07c4c7ba69d2e758365560cf7f9805ce13c1b496052eea7844d69eccda01218e
c4_h19_chr21_two_slot__warmup__candidate__0/time.txt	1552	3423c5d470202cb945a12ae18da60428917403e794127461165d5c637eef8f3c
c4_h19_chr22_two_slot__pair01__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr22_two_slot__pair01__baseline__0/environment.json	25044	1bc348192ed797efafba94f475f67e31133f45223d404aecc96e320aacef95b9
c4_h19_chr22_two_slot__pair01__baseline__0/execution.json	1075	c3ca10e61c1b3dede84837b43b992c8bd37e110d1c2e01d22d27cdf8d4577051
c4_h19_chr22_two_slot__pair01__baseline__0/gpu-memory.csv	28483	6d95f9e3590b7fd41c0dad4e9058eaa1a3d67fd9f39c5309c17a39c178488a4a
c4_h19_chr22_two_slot__pair01__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr22_two_slot__pair01__baseline__0/output/chr22-H19_0_2812-chr22-TFOsorted.lite	32045163	0cd9e6b77325c49cbb6c2840c7a51910850259165c62d9b3c328c38f82f882e9
c4_h19_chr22_two_slot__pair01__baseline__0/run-complete.json	464	454a0d543eb9f5cc7e3bdb26a5cf675f7755b63a83f800e5cc510921aae67e20
c4_h19_chr22_two_slot__pair01__baseline__0/run-config.json	1721	f03c972a4c75680787335f67f7cd292a2ad29a62b9ab2df0fc8d054e93eee221
c4_h19_chr22_two_slot__pair01__baseline__0/stderr.log	118256	2600020111ac9aff1675e7624ba03998d5b9576d3261563f388a8b8157e6240e
c4_h19_chr22_two_slot__pair01__baseline__0/stdout.log	85	aade6b0194a6b352e3e4c61b23da87463a3be34c6da854b62685029f6728290e
c4_h19_chr22_two_slot__pair01__baseline__0/summary.json	133434	98e26ffe247aca78e79dc3a0b7fbd129f4ead18530f666baea7c9c3746f37870
c4_h19_chr22_two_slot__pair01__baseline__0/time.txt	1553	d6d4bdd781e432eb65fc2f952655eb60a1ca6b2a77e5876438472046a16e34b5
c4_h19_chr22_two_slot__pair01__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr22_two_slot__pair01__candidate__0/environment.json	25044	17faac8326bc60ae38d1af70d8278a0e30924fe479df54644e558f6d7337a43b
c4_h19_chr22_two_slot__pair01__candidate__0/execution.json	1073	c7829dbb6a9cd6957c3fb3e26618fa77d7104301e0e8d68cce815eacf6bcf153
c4_h19_chr22_two_slot__pair01__candidate__0/gpu-memory.csv	24600	bc126cf0bb8fb5c41075ffe3db3e932fc3f0979632dd62c890b7343ee1c1574a
c4_h19_chr22_two_slot__pair01__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr22_two_slot__pair01__candidate__0/output/chr22-H19_0_2812-chr22-TFOsorted.lite	32045163	95be002ea52182daf51661b69753ea22b11bc584b29c4e0369bc5d71e30d8593
c4_h19_chr22_two_slot__pair01__candidate__0/run-complete.json	465	43fdc38be373793c1694d0389d926cf04e316c1fee03828d4ccfd9758250b2ea
c4_h19_chr22_two_slot__pair01__candidate__0/run-config.json	1724	4060efb3854850a2203b6b64253a6c4b7b6bfded5649ec117bcfe7780cd13b16
c4_h19_chr22_two_slot__pair01__candidate__0/stderr.log	123248	d70f9a4964cf8a53b2e16615f1baabf28595d7431faf8d1804bcd1b484375187
c4_h19_chr22_two_slot__pair01__candidate__0/stdout.log	85	69f329d044d7417f1e80f76b6b1d0f81317cabb1a7b580296b855c1a8eb6de60
c4_h19_chr22_two_slot__pair01__candidate__0/summary.json	139130	b32059307634a7fe1b693e080414707f36e239279d7d63c03dd4c1a96860fe0d
c4_h19_chr22_two_slot__pair01__candidate__0/time.txt	1552	2adf9796c54a47565ebef473b20caf52d012716b5cdb05905aeb701041c5a574
c4_h19_chr22_two_slot__pair02__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr22_two_slot__pair02__baseline__0/environment.json	25043	a1e8d5f9fa8089ba938362e8690eca137594a31eac704663d55c9fb925185fbe
c4_h19_chr22_two_slot__pair02__baseline__0/execution.json	1074	50b7609af99f57b26bd2b97ebc2986a572f1228c3411d295b9d1129f7a37b9d8
c4_h19_chr22_two_slot__pair02__baseline__0/gpu-memory.csv	28625	401a29789fcdd2e77759fb32e0eb123cd8bde7aca63b2334804435bcdac102d4
c4_h19_chr22_two_slot__pair02__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr22_two_slot__pair02__baseline__0/output/chr22-H19_0_2812-chr22-TFOsorted.lite	32045246	3842136971922b782a921cde7b75428225900a5532d4352fdf38154dea2d3ce8
c4_h19_chr22_two_slot__pair02__baseline__0/run-complete.json	464	6ced4c875653f2c5f42ae737acf604f3196aea80c6dae34be7bc4d165f0a0ae3
c4_h19_chr22_two_slot__pair02__baseline__0/run-config.json	1721	8be696eee352e9b7f646fdc1d3a2c6dc0cc96b19a3283d03b5dc3de053e88450
c4_h19_chr22_two_slot__pair02__baseline__0/stderr.log	118254	6cb77adcb8e18a897f35a2ab4a5009d3392be5f419cc3e15c0842e15bf5971af
c4_h19_chr22_two_slot__pair02__baseline__0/stdout.log	85	a14c5160fdd756b45b078c1c096449c3344c56602f9802c16d4b92dfbf976ed5
c4_h19_chr22_two_slot__pair02__baseline__0/summary.json	133430	e127e402cd53be1b4513236e95b5b2d519d8a02d9514e351dbbc19b30c2eec06
c4_h19_chr22_two_slot__pair02__baseline__0/time.txt	1553	4e60ecec1da9cda6a9985d211b2f2493666c5a70a606e20878ba0838001bc27f
c4_h19_chr22_two_slot__pair02__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr22_two_slot__pair02__candidate__0/environment.json	25044	3ac820f5c63c62403967c6bd9a1fc1a8e2013f37a6cbe639dab1a631d6896460
c4_h19_chr22_two_slot__pair02__candidate__0/execution.json	1073	89a53d0ce72b8f43c457df06c046521e8dff371e638a8f6dcd0cdde0143262bb
c4_h19_chr22_two_slot__pair02__candidate__0/gpu-memory.csv	24596	0a200335d339d165f751008732a19c863be9311bd966d0424290d6afc2c52af2
c4_h19_chr22_two_slot__pair02__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr22_two_slot__pair02__candidate__0/output/chr22-H19_0_2812-chr22-TFOsorted.lite	32045246	3842136971922b782a921cde7b75428225900a5532d4352fdf38154dea2d3ce8
c4_h19_chr22_two_slot__pair02__candidate__0/run-complete.json	465	f2162102930d59f1fc4921e4985b14d3bcb4e22deebbeca0b74a2bc37558f494
c4_h19_chr22_two_slot__pair02__candidate__0/run-config.json	1724	c8cb28126aa35b47d341c5bbdf9cde29e828aa621d353d3d3b5e21f775c1452f
c4_h19_chr22_two_slot__pair02__candidate__0/stderr.log	123254	cb956024f817d4290b20c31a6264606bd25ea3fa4368717a4db08c39cf387a63
c4_h19_chr22_two_slot__pair02__candidate__0/stdout.log	83	9d5013c7177bcb7ae3f484089b20d4ae9aef4877748d719bcf62a1e1cd1bb0ab
c4_h19_chr22_two_slot__pair02__candidate__0/summary.json	139136	dd85a4dffc5977134f19ad9f97cb1c05df4f6f9b075e1f607228e4dd12b7d40a
c4_h19_chr22_two_slot__pair02__candidate__0/time.txt	1552	893417f7428c58a23df52ed0a9a0e95677c00d25fade1dde9084f49803b83c85
c4_h19_chr22_two_slot__pair03__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr22_two_slot__pair03__baseline__0/environment.json	25044	c7a10d110593774a46b06713a7953873e3ac96442ed4ae0ab452c62a304f30cb
c4_h19_chr22_two_slot__pair03__baseline__0/execution.json	1073	8cc9d0644514967121077a7f72321ca7e9f3a127bfa845186a1aa92819da5aa7
c4_h19_chr22_two_slot__pair03__baseline__0/gpu-memory.csv	28626	a8256d23b2620bdc9f55918f84aa41704ed88ed2fadd6e27e2152151076eabe6
c4_h19_chr22_two_slot__pair03__baseline__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr22_two_slot__pair03__baseline__0/output/chr22-H19_0_2812-chr22-TFOsorted.lite	32045246	b9b744451b70429ea1584ec07d8cec48ad7a87a00486a15a8b3983720ee469f7
c4_h19_chr22_two_slot__pair03__baseline__0/run-complete.json	464	2f00a6981b9baf58a0eae5eff43786e3e7ff72d3b073a74859cc3453f21a220f
c4_h19_chr22_two_slot__pair03__baseline__0/run-config.json	1721	9f8ae868383fb3aaed85f265ba658b42eab156516548ad4bbbae2b228a299acf
c4_h19_chr22_two_slot__pair03__baseline__0/stderr.log	118256	c83eaa9c84946738ae9b3f5fbcee10d7ad745e90b8ba7cbc43485a72da32a142
c4_h19_chr22_two_slot__pair03__baseline__0/stdout.log	85	e520bf25d7d15a514c465ee6947f401b17f4bc08ee4cba357b6d5204bd760f72
c4_h19_chr22_two_slot__pair03__baseline__0/summary.json	133432	040d66a749fc191bdb0795ae8a25fd929939a193c6fc317fef9394035c789f59
c4_h19_chr22_two_slot__pair03__baseline__0/time.txt	1553	7c7bbf8fba97ab1a11af765ebaa71c6a91656d8f1f3060bc28ff82b268b25317
c4_h19_chr22_two_slot__pair03__candidate__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr22_two_slot__pair03__candidate__0/environment.json	25043	e5e32590d4d1b511149a2a654698cad96a4a3757e4921862cd190173315688bb
c4_h19_chr22_two_slot__pair03__candidate__0/execution.json	1073	e20cb730d7fbc44e85f8f42b893be41efdab2fcabf6fad9f632d7cbc455b5a08
c4_h19_chr22_two_slot__pair03__candidate__0/gpu-memory.csv	24740	f52ff4ae7f5471ff22ee5298787f6cca5607b0f4892fc63aae19111c1d44eb8c
c4_h19_chr22_two_slot__pair03__candidate__0/inputs/query.fa	2860	18b082f717a1e6b5f076272916e14ab549142acf7443d692bc3928bdff0d0cbb
c4_h19_chr22_two_slot__pair03__candidate__0/output/chr22-H19_0_2812-chr22-TFOsorted.lite	32045246	b9b744451b70429ea1584ec07d8cec48ad7a87a00486a15a8b3983720ee469f7
c4_h19_chr22_two_slot__pair03__candidate__0/run-complete.json	465	9239cf961181b7a7e431ba67fca5f09c6d3de6f761b7309437a3c76e0b4b1e59
c4_h19_chr22_two_slot__pair03__candidate__0/run-config.json	1724	5d615bae679f7cc3f613be302221dbd6da01259a4ce4c021d12f44c85235a240
c4_h19_chr22_two_slot__pair03__candidate__0/stderr.log	123257	bec269dc76bbf57adf2c18a366166148a996caad9e61c6e8ad5fcb26e7eccbc8
c4_h19_chr22_two_slot__pair03__candidate__0/stdout.log	85	1fd8a731fc4a5ef76e1557d390f45ed855e1ff63e1e89b1f658b937e1e20aa78
c4_h19_chr22_two_slot__pair03__candidate__0/summary.json	139139	081b69885833f94e8836afe2911526710cf6342ab1ca6fbe15d61061e58b460a
c4_h19_chr22_two_slot__pair03__candidate__0/time.txt	1552	16f7b4670b5cb944d8666a0e9445e547292868568fcb57d5edf69e02224cad8f
c4_h19_chr22_two_slot__pair04__baseline__0/correctness.json	65	a278541fd198bfff0e1fbca1ef8e939bbc1f5b5432d8a6289fe649582d1a7f5e
c4_h19_chr22_two_slot__pair04__baseline__0/environment.json	25043	89031d8fed308e040fd6a69ed869df2efffcc7688b8562b0c961f2af838f784c
