data_freeze_id	runtime_epoch	runtime_commit	machine_id	workload_id	claim_id	role	query_id	query_length_nt	target_id	pair_id	pair_id_text	pair_order	preset_id	output_contract	baseline_wall_seconds	candidate_wall_seconds	paired_speedup	status	decision	excluded	exclusion_reason	artifact_path	artifact_sha256	source_phase
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	g11_h19_full_chr21	C2	breadth	H19	2812	chr21_center_2mb	1	g11_h19_full_chr21__pair01__0	AB	gasal2_short_topk_v1	fast_topk_score_stability_nt	114.05731801898219	5.580489463056438	20.438586753734846	clean	generalization_clustered_contract_clean	0	NA	phase3:pairs-v1/g11_h19_full_chr21__pair01__0/pair-summary.json	d5b378f295d410b113997b5eef0964e5260b88f262bb2f9198b26988b0578c43	phase3
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	g12_h19_full_chr22	C2	breadth	H19	2812	chr22_center_2mb	1	g12_h19_full_chr22__pair01__0	BA	gasal2_short_topk_v1	fast_topk_score_stability_nt	115.96162993903272	5.693665407947265	20.366779856289504	mismatch	generalization_clustered_contract_mismatch	0	NA	phase3:pairs-v1/g12_h19_full_chr22__pair01__0/pair-summary.json	c0a8337ba8b11aeff3daaa8e2074ddf8a955039f516eab8e45dbc6a7f3ba674a	phase3
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	g13_meg3_full_chr11	C2	breadth	MEG3	1582	chr11_center_2mb	1	g13_meg3_full_chr11__pair01__0	AB	gasal2_short_topk_v1	fast_topk_score_stability_nt	70.31656244699843	4.528331688023172	15.528138681399216	clean	generalization_clustered_contract_clean	0	NA	phase3:pairs-v1/g13_meg3_full_chr11__pair01__0/pair-summary.json	77287cb5628ec63f36604a773d4d8cd035d680ce6048bc2006babfe4e0eadd74	phase3
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c5_archive_h19_2mb	C5	core	H19	2812	chr22_10m_12m	1	c5_archive_h19_2mb__pair01__0	BA	archive_first_exact_restore_v1	archive_restore_only	3.2742705000564456	2.471376902074553	1.324877034056569	clean	archive_restore_contract_clean	0	NA	phase4:pairs-v1/c5_archive_h19_2mb__pair01__0/pair-summary.json	8898ab5aeee535a75205f6590a1dc6cd02aaa4883254cf06725118e3eac3dff6	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c5_archive_h19_2mb	C5	core	H19	2812	chr22_10m_12m	2	c5_archive_h19_2mb__pair02__0	AB	archive_first_exact_restore_v1	archive_restore_only	3.274251295020804	2.5487816230161116	1.284633907218071	clean	archive_restore_contract_clean	0	NA	phase4:pairs-v1/c5_archive_h19_2mb__pair02__0/pair-summary.json	efec8acd059f0a7b6a04d8a2ee642f2f86aa1e1fc9f0531ca42256575f6389d5	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c5_archive_h19_2mb	C5	core	H19	2812	chr22_10m_12m	3	c5_archive_h19_2mb__pair03__0	BA	archive_first_exact_restore_v1	archive_restore_only	3.3062038589268923	2.471505149966106	1.3377288972965455	clean	archive_restore_contract_clean	0	NA	phase4:pairs-v1/c5_archive_h19_2mb__pair03__0/pair-summary.json	ad948381d958ef7e00054409506c9fafbf0bb70b077b3bf545465365db550e83	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c5_archive_large_synthetic	C5	core	H19	2812	chr22_10m_12m	1	c5_archive_large_synthetic__pair01__0	BA	archive_merge_large_synthetic_v1	archive_restore_only	1.7696373430080712	2.227552190073766	0.7944313722002937	clean	bounded_memory_merge_clean	0	NA	phase4:pairs-v1/c5_archive_large_synthetic__pair01__0/pair-summary.json	e844b295814535d106772ed7b50385773b9039a6eb9333e6a99a0c9f071f42e2	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c5_archive_large_synthetic	C5	core	H19	2812	chr22_10m_12m	2	c5_archive_large_synthetic__pair02__0	AB	archive_merge_large_synthetic_v1	archive_restore_only	1.719192182063125	2.171019996982068	0.7918822417356689	clean	bounded_memory_merge_clean	0	NA	phase4:pairs-v1/c5_archive_large_synthetic__pair02__0/pair-summary.json	289c9b8fa28ccd90c62ed2c0db6c56ca9135d941afc02046cc2a684d405e48ff	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c5_archive_large_synthetic	C5	core	H19	2812	chr22_10m_12m	3	c5_archive_large_synthetic__pair03__0	BA	archive_merge_large_synthetic_v1	archive_restore_only	1.7192146400921047	2.198317912989296	0.7820591507414405	clean	bounded_memory_merge_clean	0	NA	phase4:pairs-v1/c5_archive_large_synthetic__pair03__0/pair-summary.json	14754545d79e800aecbf701d59eb50850026a769ff8fd5f1ff11bb1490a77e9b	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c6_exact_h19_2mb	C6	core	H19	2812	chr22_10m_12m	1	c6_exact_h19_2mb__pair01__0	AB	exact_column_safe_v1	full_tfosorted_rowset	2.5256023589754477	2.3326647100038826	1.0827112649941208	clean	exact_column_contract_clean	0	NA	phase4:pairs-v1/c6_exact_h19_2mb__pair01__0/pair-summary.json	d7e966a58bd2716428d6f0ee4c9b686a5b7884c1b242015baeae28476523719b	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c6_exact_h19_2mb	C6	core	H19	2812	chr22_10m_12m	2	c6_exact_h19_2mb__pair02__0	BA	exact_column_safe_v1	full_tfosorted_rowset	2.4726000940427184	2.342106134048663	1.0557165015269732	clean	exact_column_contract_clean	0	NA	phase4:pairs-v1/c6_exact_h19_2mb__pair02__0/pair-summary.json	b2abde094a0aa4a9a40c53d92abda446408ef5f73124a5c3a864a7d5f6085448	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c6_exact_h19_2mb	C6	core	H19	2812	chr22_10m_12m	3	c6_exact_h19_2mb__pair03__0	AB	exact_column_safe_v1	full_tfosorted_rowset	2.5218492719577625	2.3215317220892757	1.0862868027873467	clean	exact_column_contract_clean	0	NA	phase4:pairs-v1/c6_exact_h19_2mb__pair03__0/pair-summary.json	7ef5021c6af1819602f1c389a096129ca62ba8703df87e686c26c8a2ef375618	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c6_exact_kcnq_segment_chr22	C6	core	KCNQ1OT1	2048	chr22_full	1	c6_exact_kcnq_segment_chr22__pair01__0	AB	exact_column_safe_v1	full_tfosorted_rowset	50.707752095069736	45.99480522493832	1.1024669383223318	clean	exact_column_contract_clean	0	NA	phase4:pairs-v1/c6_exact_kcnq_segment_chr22__pair01__0/pair-summary.json	b4e27151109253c814c2f4017b41906b201bd61ebbbcbd4b9413ff5d05e5fd13	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c6_exact_kcnq_segment_chr22	C6	core	KCNQ1OT1	2048	chr22_full	2	c6_exact_kcnq_segment_chr22__pair02__0	BA	exact_column_safe_v1	full_tfosorted_rowset	50.558674940955825	44.94056227395777	1.1250120688911285	clean	exact_column_contract_clean	0	NA	phase4:pairs-v1/c6_exact_kcnq_segment_chr22__pair02__0/pair-summary.json	2f2c45bea9da16a3fcb0456b18ac3f4baa592f02ee2bf593d10195b3719f195b	phase4
paper-data-v1-dccfd49-20260716	0	0d11aa2d61b7ccda59b462ab8e0750dad17ee18f	machine-aab56167c157	c6_exact_kcnq_segment_chr22	C6	core	KCNQ1OT1	2048	chr22_full	3	c6_exact_kcnq_segment_chr22__pair03__0	AB	exact_column_safe_v1	full_tfosorted_rowset	50.520634819054976	45.29750227800105	1.1153072968350082	clean	exact_column_contract_clean	0	NA	phase4:pairs-v1/c6_exact_kcnq_segment_chr22__pair03__0/pair-summary.json	bb0d2a6fe4af69cdc733f2f429061dddcfb0a6036eb42e9701f9da56042ffd17	phase4
